罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,現金以外の主な被害品
窃盗,部品ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,南駅前町,2019-01-17,16,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,北条梅原町,2019-07-03,17,駐車（輪）場,その他
窃盗,部品ねらい,姫路,城南,282014,兵庫県,姫路市,忍町,2019-06-21,17,駐車（輪）場,その他
窃盗,部品ねらい,姫路,神田,282014,兵庫県,姫路市,神田町１丁目,2019-04-01,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,八代,282014,兵庫県,姫路市,北八代１丁目,2019-01-11,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,八代,282014,兵庫県,姫路市,新在家中の町,2019-01-22,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,八代,282014,兵庫県,姫路市,上大野１丁目,2019-07-12,23,駐車（輪）場,その他
窃盗,部品ねらい,姫路,野里駅前,282014,兵庫県,姫路市,増位新町２丁目,2019-03-24,16,駐車（輪）場,その他
窃盗,部品ねらい,姫路,岡町,282014,兵庫県,姫路市,柿山伏,2019-08-07,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,岡町,282014,兵庫県,姫路市,山畑新田,2018-07-01,17,その他,その他
窃盗,部品ねらい,姫路,花田,282014,兵庫県,姫路市,花田町一本松,2019-09-05,14,その他,その他
窃盗,部品ねらい,姫路,花田,282014,兵庫県,姫路市,花田町勅旨,2019-03-16,19,駐車（輪）場,その他
窃盗,部品ねらい,姫路,仁豊野,282014,兵庫県,姫路市,砥堀,2019-05-01,00,駐車（輪）場,その他
窃盗,部品ねらい,姫路,仁豊野,282014,兵庫県,姫路市,砥堀,2019-09-02,22,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,仁豊野,282014,兵庫県,姫路市,仁豊野,2019-07-16,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,仁豊野,282014,兵庫県,姫路市,仁豊野,2019-08-29,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,船津,282014,兵庫県,姫路市,船津町,2019-02-12,08,駐車（輪）場,その他
窃盗,部品ねらい,姫路,飾西,282014,兵庫県,姫路市,打越,2019-12-05,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,飾西,282014,兵庫県,姫路市,白鳥台３丁目,2019-12-04,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,飾西,282014,兵庫県,姫路市,青山北３丁目,2019-05-09,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,飾西,282014,兵庫県,姫路市,青山西５丁目,2019-08-17,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,飾西,282014,兵庫県,姫路市,青山南１丁目,2018-12-20,12,駐車（輪）場,その他
窃盗,部品ねらい,姫路,飾西,282014,兵庫県,姫路市,青山南１丁目,2019-03-25,08,駐車（輪）場,その他
窃盗,部品ねらい,姫路,飾西,282014,兵庫県,姫路市,緑台１丁目,2019-07-13,19,駐車（輪）場,その他
窃盗,部品ねらい,姫路,西脇,282014,兵庫県,姫路市,西脇,2019-07-27,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,田寺,282014,兵庫県,姫路市,田寺１丁目,2019-07-14,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,置本,282014,兵庫県,姫路市,夢前町護持,2019-07-04,15,一戸建住宅,ナンバープレート
窃盗,部品ねらい,姫路,前之庄,282014,兵庫県,姫路市,夢前町前之庄,2019-07-28,16,その他,ナンバープレート
窃盗,部品ねらい,姫路,林田,282014,兵庫県,姫路市,林田町下構,2019-09-29,22,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,林田,282014,兵庫県,姫路市,林田町下構,2019-12-08,22,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,林田,282014,兵庫県,姫路市,林田町新町,2019-12-18,07,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,林田,282014,兵庫県,姫路市,林田町新町,2019-12-27,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,伊勢,282014,兵庫県,姫路市,林田町下伊勢,2019-02-20,16,その他,その他
窃盗,部品ねらい,姫路,菅生,282014,兵庫県,姫路市,夢前町菅生澗,2019-06-24,15,その他,その他
窃盗,部品ねらい,姫路,菅生,282014,兵庫県,姫路市,夢前町菅生澗,2019-08-14,11,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,菅生,282014,兵庫県,姫路市,夢前町菅生澗,2019-11-13,08,駐車（輪）場,その他
窃盗,部品ねらい,姫路,菅生,282014,兵庫県,姫路市,夢前町寺,2019-01-15,14,駐車（輪）場,その他
窃盗,部品ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町犬飼,2019-05-14,15,その他,その他
窃盗,部品ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町溝口,2019-09-01,16,駐車（輪）場,その他
窃盗,部品ねらい,姫路,狭戸,282014,兵庫県,姫路市,安富町植木野,2019-08-05,19,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2019-07-05,08,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2019-07-11,08,その他,その他
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2019-07-11,22,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2019-08-17,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2019-09-11,09,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区今在家４丁目,2019-05-07,08,その他,その他
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区上野田５丁目,2019-11-07,18,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区中島３丁目,2019-03-01,08,一戸建住宅,ナンバープレート
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区加茂東,2019-06-12,18,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,飾磨,清水,282014,兵庫県,姫路市,飾磨区恵美酒,2019-09-28,11,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,清水,282014,兵庫県,姫路市,飾磨区清水,2019-04-22,15,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,清水,282014,兵庫県,姫路市,飾磨区三宅１丁目,2019-08-04,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,宮,282014,兵庫県,姫路市,飾磨区恵美酒,2019-04-11,19,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,宮,282014,兵庫県,姫路市,飾磨区細江,2019-01-15,16,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,宮,282014,兵庫県,姫路市,飾磨区細江,2019-08-04,20,道路上,ナンバープレート
窃盗,部品ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区今在家２丁目,2019-10-26,19,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区今在家３丁目,2019-02-13,22,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区今在家４丁目,2019-06-28,19,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区今在家４丁目,2019-10-28,19,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区構２丁目,2019-07-25,21,その他,その他
窃盗,部品ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区加茂,2019-07-26,15,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区加茂東,2014-05-01,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区加茂東,2019-06-15,21,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区英賀東町２丁目,2019-04-01,12,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区英賀宮町２丁目,2019-02-04,13,道路上,その他
窃盗,部品ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区今在家４丁目,2019-02-08,20,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区城南町３丁目,2019-09-08,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,下手野２丁目,2019-07-31,17,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,町坪,2019-05-26,19,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,西今宿３丁目,2019-01-11,08,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,東今宿３丁目,2019-01-27,09,その他,なし
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,東夢前台１丁目,2019-06-16,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,神子岡前３丁目,2019-01-21,11,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,山吹２丁目,2019-06-13,00,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,御国野,282014,兵庫県,姫路市,御国野町御着,2019-12-18,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,飾磨,御国野,282014,兵庫県,姫路市,御国野町深志野,2019-01-28,17,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,別所,282014,兵庫県,姫路市,別所町佐土２丁目,2019-04-26,17,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,別所,282014,兵庫県,姫路市,別所町佐土２丁目,2019-10-01,08,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,西庄,2019-09-02,22,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,中地,2019-04-08,20,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,中地,2019-12-06,18,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,町坪南町,2018-12-20,20,駐車（輪）場,その他
窃盗,部品ねらい,網干,新在家,282014,兵庫県,姫路市,網干区宮内,2019-05-25,20,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,網干,新在家,282014,兵庫県,姫路市,網干区余子浜,2019-03-02,22,駐車（輪）場,その他
窃盗,部品ねらい,網干,新在家,282014,兵庫県,姫路市,網干区大江島寺前町,2019-11-12,18,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,網干,本町,282014,兵庫県,姫路市,網干区興浜,2019-04-27,21,道路上,その他
窃盗,部品ねらい,網干,東芝前,282014,兵庫県,姫路市,網干区津市場,2019-05-20,18,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,網干,東芝前,282014,兵庫県,姫路市,余部区下余部,2019-08-23,14,駐車（輪）場,その他
窃盗,部品ねらい,網干,東芝前,282014,兵庫県,姫路市,余部区下余部,2019-09-23,20,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,網干,網干駅前,282014,兵庫県,姫路市,網干区高田,2019-05-23,23,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,網干,勝原,282014,兵庫県,姫路市,勝原区熊見,2019-12-19,09,駐車（輪）場,その他
窃盗,部品ねらい,網干,天満,282014,兵庫県,姫路市,大津区天満,2019-02-03,20,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,網干,天満,282014,兵庫県,姫路市,大津区西土井,2019-04-26,17,駐車（輪）場,その他
窃盗,部品ねらい,網干,吉美,282014,兵庫県,姫路市,大津区恵美酒町２丁目,2019-04-20,00,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,網干,吉美,282014,兵庫県,姫路市,大津区恵美酒町２丁目,2019-07-09,01,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,網干,吉美,282014,兵庫県,姫路市,大津区吉美,2019-01-25,05,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区吾妻町１丁目,2019-09-21,14,駐車（輪）場,その他
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区吾妻町１丁目,2019-09-24,13,駐車（輪）場,その他
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区北野町１丁目,2019-01-20,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区北野町２丁目,2019-11-05,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区清水町３丁目,2019-05-20,20,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区正門通４丁目,2019-03-24,11,駐車（輪）場,その他
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区西蒲田,2019-01-20,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区東新町１丁目,2019-12-03,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,網干,八幡,282014,兵庫県,姫路市,広畑区西蒲田,2019-01-19,22,一戸建住宅,ナンバープレート
窃盗,部品ねらい,福崎,福崎駅前,284432,兵庫県,福崎町,馬田,2019-08-17,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,福崎,越知谷,284467,兵庫県,神河町,岩屋,2019-11-23,18,駐車（輪）場,その他
窃盗,部品ねらい,福崎,粟賀,284467,兵庫県,神河町,山田,2019-11-24,17,その他,その他
窃盗,部品ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町片山,2019-10-04,23,一戸建住宅,その他
窃盗,部品ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町中村,2019-10-11,16,一戸建住宅,その他
窃盗,部品ねらい,たつの,大住寺,282294,兵庫県,たつの市,神岡町大住寺,2019-10-01,08,駐車（輪）場,その他
窃盗,部品ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町竹原,2019-11-22,10,駐車（輪）場,その他
窃盗,部品ねらい,たつの,神部,282294,兵庫県,たつの市,揖保川町片島,2019-10-14,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,越部,282294,兵庫県,たつの市,新宮町觜崎,2019-04-07,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,越部,282294,兵庫県,たつの市,新宮町船渡,2019-12-01,14,一戸建住宅,ナンバープレート
窃盗,部品ねらい,たつの,香島,282294,兵庫県,たつの市,新宮町吉島,2019-12-19,19,一戸建住宅,ナンバープレート
窃盗,部品ねらい,相生,相生駅前,282081,兵庫県,相生市,本郷町,2019-01-01,17,駐車（輪）場,その他
窃盗,部品ねらい,相生,相生駅前,282081,兵庫県,相生市,本郷町,2019-01-21,08,駐車（輪）場,その他
窃盗,部品ねらい,赤穂,大橋,282120,兵庫県,赤穂市,尾崎,2019-09-27,18,駐車（輪）場,その他
窃盗,部品ねらい,宍粟,河東,282278,兵庫県,宍粟市,山崎町須賀沢,2019-11-26,14,駐車（輪）場,その他
窃盗,部品ねらい,朝来,和田山駅前,282251,兵庫県,朝来市,和田山町桑原,2019-07-11,20,駐車（輪）場,その他
窃盗,部品ねらい,養父,大屋,282227,兵庫県,養父市,大屋町加保,2019-12-22,14,一戸建住宅,ナンバープレート
窃盗,部品ねらい,洲本,宇山,282057,兵庫県,洲本市,桑間１丁目,2019-04-11,07,駐車（輪）場,その他
窃盗,部品ねらい,洲本,宇山,282057,兵庫県,洲本市,桑間１丁目,2019-04-16,14,駐車（輪）場,なし
窃盗,部品ねらい,洲本,宇山,282057,兵庫県,洲本市,下加茂,2019-02-23,15,駐車（輪）場,その他
窃盗,部品ねらい,洲本,内膳,282057,兵庫県,洲本市,納,2019-08-03,07,駐車（輪）場,その他
窃盗,部品ねらい,洲本,内膳,282057,兵庫県,洲本市,納,2019-08-06,07,駐車（輪）場,その他
窃盗,部品ねらい,南あわじ,青木,282243,兵庫県,南あわじ市,神代地頭方,2019-09-24,16,その他,その他
窃盗,部品ねらい,南あわじ,志知,282243,兵庫県,南あわじ市,志知奥,2019-08-08,16,その他,その他
窃盗,部品ねらい,南あわじ,慶野,282243,兵庫県,南あわじ市,松帆古津路,2019-04-29,06,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,南あわじ,阿万西,282243,兵庫県,南あわじ市,阿万吹上町,2018-12-10,00,その他,その他
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
