罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本山南町７丁目,2024/12/24,17,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森北町１丁目,2024/12/24,15,その他,駐車（輪）場,10歳代,小学生,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森北町１丁目,2024/12/29,12,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森北町１丁目,2025/1/3,17,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森北町１丁目,2025/1/4,8,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森北町１丁目,2025/1/18,17,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森北町１丁目,2025/4/1,15,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森北町１丁目,2025/5/25,12,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森北町１丁目,2025/6/1,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森北町１丁目,2025/6/3,7,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森北町１丁目,2025/6/14,7,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森北町１丁目,2025/6/16,18,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森北町１丁目,2025/7/7,17,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森北町１丁目,2025/10/8,5,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町１丁目,2025/3/20,18,その他,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町１丁目,2025/4/14,15,道路上,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町１丁目,2025/4/30,17,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町１丁目,2025/5/27,18,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町１丁目,2025/6/27,17,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町１丁目,2025/8/14,18,その他,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町１丁目,2025/8/27,17,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町１丁目,2025/11/30,10,その他,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町２丁目,2025/4/23,15,その他,その他,10歳未満,小学生,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町２丁目,2025/4/25,17,その他,その他,10歳未満,小学生,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影石町２丁目,2025/1/30,21,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影石町２丁目,2025/5/13,10,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影石町２丁目,2025/6/13,18,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影石町２丁目,2025/8/1,9,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影石町２丁目,2025/9/6,15,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影石町２丁目,2025/11/18,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影石町３丁目,2025/4/20,18,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影塚町２丁目,2025/9/22,17,道路上,その他,30歳代,その他,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影塚町２丁目,2025/10/24,19,一戸建住宅,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影塚町３丁目,2025/4/22,8,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町１丁目,2025/1/10,21,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町１丁目,2025/5/15,12,その他,その他,20歳代,大学生,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町１丁目,2025/9/22,2,その他,その他,30歳代,その他,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町１丁目,2025/10/20,10,その他,その他,10歳代,大学生,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町１丁目,2025/11/12,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町３丁目,2025/4/10,7,道路上,その他,10歳代,大学生,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町３丁目,2025/4/11,20,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町３丁目,2025/4/26,17,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町３丁目,2025/5/2,15,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町３丁目,2025/7/27,19,その他,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町３丁目,2025/11/30,13,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町７丁目,2025/6/22,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影本町４丁目,2025/1/19,16,道路上,その他,50歳代,その他,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影本町４丁目,2025/2/14,19,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影本町４丁目,2025/4/16,18,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影本町４丁目,2025/8/8,22,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影本町４丁目,2025/9/28,23,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影本町４丁目,2025/11/19,15,４階建て以上共同住宅,その他,30歳代,その他,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影本町８丁目,2025/7/23,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影郡家１丁目,2025/3/22,12,一戸建住宅,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,東灘,沢ノ井,282049,兵庫県,西宮市,池田町,2025/12/21,14,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,,2025/10/1,20,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町１丁目,2020/1/1,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町１丁目,2025/9/20,15,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町２丁目,2025/4/24,18,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2025/1/2,9,道路上,その他,50歳代,その他,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2025/1/6,16,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2025/1/8,7,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2025/4/16,15,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2025/6/11,18,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2025/7/7,19,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2025/7/22,18,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2025/8/7,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2025/9/4,8,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2025/12/27,23,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町４丁目,2025/6/18,21,４階建て以上共同住宅,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町４丁目,2025/6/30,21,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町４丁目,2025/7/1,17,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町４丁目,2025/9/8,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町４丁目,2025/10/17,15,４階建て以上共同住宅,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町４丁目,2025/10/24,17,道路上,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町４丁目,2025/10/26,18,道路上,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江本町１丁目,2025/4/13,19,４階建て以上共同住宅,その他,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江本町２丁目,2025/3/12,19,一戸建住宅,その他,40歳代,その他,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江本町２丁目,2025/4/15,9,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江本町３丁目,2025/3/25,23,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江本町３丁目,2025/8/4,16,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江本町３丁目,2025/8/17,11,道路上,その他,20歳代,大学生,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江本町３丁目,2025/12/18,12,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江本町４丁目,2025/5/27,22,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江南町１丁目,2025/6/20,12,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江南町２丁目,2025/2/2,18,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江南町２丁目,2025/10/21,15,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江南町３丁目,2025/7/30,21,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江南町４丁目,2025/4/11,11,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江南町４丁目,2025/4/24,15,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江南町４丁目,2025/6/1,22,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江南町４丁目,2025/7/3,13,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江南町４丁目,2025/8/7,18,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
